temporada,numero_episodio,escena,intervencion,emocion
1,10,4,1,Poderoso
1,10,4,2,Neutral
1,10,4,3,Neutral
1,10,4,4,Neutral
1,10,4,5,Alegre
1,10,4,6,Neutral
1,10,4,7,Asustado
1,10,4,8,Alegre
1,10,4,9,Neutral
1,10,4,10,Alegre
1,10,4,11,Asustado
1,10,4,12,Poderoso
1,10,4,13,Neutral
1,10,4,14,Neutral
1,10,4,15,Alegre
1,10,4,16,Alegre
1,10,6,1,Asustado
1,10,6,2,Alegre
1,10,6,3,Neutral
1,10,6,4,Alegre
1,10,6,5,Alegre
1,10,6,6,Triste
1,10,6,7,Alegre
1,10,6,8,Enojado
1,10,6,9,Tranquilo
1,10,6,10,Neutral
1,10,6,11,Neutral
1,10,6,12,Asustado
1,10,6,13,Neutral
1,10,6,14,Neutral
1,10,6,15,Neutral
1,10,6,16,Neutral
1,10,6,17,Asustado
1,10,6,18,Neutral
1,10,6,19,Neutral
1,10,6,20,Neutral
1,10,6,21,Neutral
1,10,6,22,Neutral
1,10,6,24,Alegre
1,10,6,25,Tranquilo
1,11,1,1,Neutral
1,11,1,2,Neutral
1,11,1,3,Tranquilo
1,11,1,4,Alegre
1,11,1,5,Alegre
1,11,1,6,Asustado
1,11,1,8,Neutral
1,11,1,9,Alegre
1,11,1,11,Alegre
1,11,1,12,Enojado
1,11,1,13,Alegre
1,11,1,14,Enojado
1,11,1,15,Poderoso
1,11,1,16,Enojado
1,11,1,17,Alegre
1,11,1,18,Alegre
1,11,1,20,Alegre
1,11,2,1,Alegre
1,11,2,2,Poderoso
1,11,2,3,Neutral
1,11,2,4,Neutral
1,11,2,5,Neutral
1,11,2,6,Neutral
1,11,2,7,Neutral
1,11,2,8,Alegre
1,11,2,9,Neutral
1,11,2,10,Neutral
1,11,4,1,Enojado
1,11,4,3,Neutral
1,11,4,4,Enojado
1,11,4,5,Alegre
1,11,4,6,Alegre
1,11,7,1,Neutral
1,11,7,2,Neutral
1,11,7,3,Neutral
1,11,7,4,Neutral
1,11,7,5,Neutral
1,11,7,6,Neutral
1,11,7,7,Neutral
1,11,7,8,Poderoso
1,11,8,1,Asustado
1,11,8,2,Poderoso
1,11,8,3,Enojado
1,11,8,4,Asustado
1,11,8,5,Enojado
1,11,8,6,Asustado
1,11,8,7,Enojado
1,11,8,8,Tranquilo
1,11,8,9,Enojado
1,11,8,10,Neutral
1,11,8,11,Enojado
1,11,8,12,Enojado
1,11,8,13,Asustado
1,11,8,14,Enojado
1,11,8,15,Triste
1,11,8,16,Enojado
1,11,8,17,Triste
1,11,8,18,Enojado
1,11,8,19,Enojado
1,11,8,20,Triste
1,11,8,21,Triste
1,11,8,22,Enojado
1,11,8,23,Asustado
1,11,8,24,Triste
1,11,8,25,Enojado
1,11,12,1,Neutral
1,11,12,2,Neutral
1,11,12,3,Alegre
1,11,12,4,Triste
1,11,12,5,Alegre
1,11,12,6,Enojado
1,11,12,7,Triste
1,12,2,1,Enojado
1,12,2,3,Neutral
1,12,2,4,Alegre
1,12,2,5,Alegre
1,12,2,6,Neutral
1,12,2,7,Triste
1,12,2,8,Enojado
1,12,2,10,Alegre
1,12,2,11,Alegre
1,12,2,12,Alegre
1,12,2,14,Alegre
1,12,2,15,Alegre
1,12,2,16,Neutral
1,12,2,18,Neutral
1,12,2,19,Alegre
1,12,2,20,Alegre
1,12,2,21,Alegre
1,12,2,22,Alegre
1,12,2,24,Alegre
1,12,2,25,Enojado
1,12,2,27,Alegre
1,12,2,29,Enojado
1,12,5,1,Enojado
1,12,5,2,Poderoso
1,12,5,3,Enojado
1,12,5,4,Asustado
1,12,5,5,Enojado
1,12,5,6,Asustado
1,12,5,7,Neutral
1,12,5,8,Asustado
1,12,5,9,Neutral
1,12,5,10,Neutral
1,12,5,11,Asustado
1,12,5,12,Neutral
1,12,5,13,Neutral
1,12,5,14,Asustado
1,12,5,15,Neutral
1,12,5,16,Asustado
1,12,5,17,Triste
1,12,5,18,Poderoso
1,12,5,19,Triste
1,12,5,20,Asustado
1,12,5,21,Triste
1,12,6,1,Neutral
1,12,6,2,Neutral
1,12,6,3,Neutral
1,12,6,4,Neutral
1,12,6,5,Neutral
1,12,6,6,Neutral
1,12,6,7,Neutral
1,12,6,9,Neutral
1,12,6,10,Asustado
1,12,6,11,Neutral
1,12,7,1,Poderoso
1,12,7,2,Neutral
1,12,7,3,Alegre
1,12,7,4,Neutral
1,12,7,5,Neutral
1,12,7,6,Alegre
1,12,7,7,Alegre
1,12,7,8,Neutral
1,12,7,10,Alegre
1,12,7,11,Alegre
1,12,7,12,Alegre
1,12,7,13,Neutral
1,12,7,14,Neutral
1,12,7,15,Triste
1,12,7,16,Neutral
1,12,7,17,Neutral
1,12,7,18,Neutral
1,12,7,19,Neutral
1,12,7,20,Neutral
1,12,7,21,Neutral
1,12,7,22,Neutral
1,12,7,23,Asustado
1,12,7,25,Alegre
1,12,7,26,Alegre
1,12,8,1,Neutral
1,12,8,2,Asustado
1,12,8,4,Alegre
1,12,8,5,Asustado
1,12,8,6,Neutral
1,12,8,9,Asustado
1,12,8,10,Enojado
1,12,8,11,Tranquilo
1,12,8,12,Alegre
1,12,8,14,Neutral
1,12,8,15,Neutral
1,12,8,16,Alegre
1,12,8,17,Alegre
1,12,8,19,Alegre
1,12,8,21,Neutral
1,12,8,22,Poderoso
1,12,8,23,Neutral
1,12,8,24,Poderoso
1,12,8,25,Asustado
1,12,8,26,Neutral
1,12,9,1,Alegre
1,12,9,2,Alegre
1,12,9,3,Alegre
1,12,9,4,Tranquilo
1,12,9,5,Neutral
1,12,9,6,Neutral
1,12,9,7,Tranquilo
1,12,9,8,Enojado
1,12,9,9,Enojado
1,12,9,10,Enojado
1,12,10,1,Alegre
1,12,10,2,Alegre
1,12,10,3,Neutral
1,12,10,4,Neutral
1,12,10,5,Neutral
1,12,10,6,Neutral
1,12,10,7,Asustado
1,12,10,8,Triste
1,12,10,9,Triste
1,12,10,10,Alegre
1,12,10,11,Alegre
1,12,10,12,Alegre
1,12,10,13,Neutral
1,12,10,14,Neutral
1,12,10,15,Triste
1,12,11,1,Neutral
1,12,11,2,Alegre
1,12,11,3,Alegre
1,12,11,5,Neutral
1,12,11,6,Alegre
1,12,11,7,Alegre
1,12,12,1,Neutral
1,12,12,2,Neutral
1,12,12,3,Alegre
1,12,12,4,Triste
1,12,12,5,Triste
1,12,12,7,Triste
1,12,12,8,Triste
1,12,12,9,Neutral
1,12,12,10,Enojado
1,12,12,11,Enojado
1,12,12,12,Enojado
1,12,12,13,Enojado
1,12,12,14,Enojado
1,12,12,15,Enojado
1,12,12,16,Enojado
1,12,12,17,Alegre
1,12,12,18,Triste
1,12,12,19,Neutral
1,12,12,20,Triste
1,12,12,21,Neutral
1,12,12,22,Triste
1,12,12,23,Neutral
1,12,12,24,Triste
1,12,13,1,Neutral
1,12,13,2,Alegre
1,12,13,3,Alegre
1,12,13,4,Tranquilo
1,12,13,5,Neutral
1,12,13,6,Enojado
1,12,13,7,Asustado
1,12,13,8,Poderoso
1,12,13,9,Poderoso
1,12,15,1,Alegre
1,12,15,2,Alegre
1,12,15,3,Alegre
1,12,15,4,Alegre
1,12,15,5,Enojado
1,12,15,6,Poderoso
1,12,15,7,Neutral
1,12,15,8,Alegre
1,13,1,1,Enojado
1,13,1,2,Triste
1,13,1,3,Enojado
1,13,1,4,Neutral
1,13,1,5,Enojado
1,13,1,6,Asustado
1,13,1,7,Enojado
1,13,1,8,Neutral
1,13,1,9,Enojado
1,13,3,1,Triste
1,13,3,2,Neutral
1,13,3,4,Neutral
1,13,3,5,Neutral
1,13,3,6,Neutral
1,13,3,7,Neutral
1,13,3,8,Neutral
1,13,3,9,Neutral
1,13,3,10,Neutral
1,13,3,11,Enojado
1,13,3,12,Asustado
1,13,3,13,Asustado
1,13,3,14,Enojado
1,13,5,1,Neutral
1,13,5,3,Alegre
1,13,5,4,Alegre
1,13,5,5,Neutral
1,13,5,6,Tranquilo
1,13,5,7,Alegre
1,13,5,8,Alegre
1,13,7,1,Neutral
1,13,7,2,Neutral
1,13,7,3,Neutral
1,13,7,4,Alegre
1,13,7,5,Neutral
1,13,7,6,Asustado
1,13,7,7,Enojado
1,13,7,8,Neutral
1,13,7,9,Poderoso
1,13,7,10,Neutral
1,13,7,11,Poderoso
1,13,7,12,Poderoso
1,13,7,13,Enojado
1,13,8,1,Neutral
1,13,8,2,Neutral
1,13,8,3,Asustado
1,13,8,4,Asustado
1,13,8,5,Asustado
1,13,8,6,Neutral
1,13,8,7,Alegre
1,13,8,8,Alegre
1,13,8,9,Neutral
1,13,8,10,Neutral
1,13,8,11,Alegre
1,13,8,12,Neutral
1,13,8,13,Neutral
1,13,8,14,Alegre
1,13,8,15,Alegre
1,13,8,17,Alegre
1,13,8,19,Asustado
1,13,8,20,Alegre
1,13,8,21,Asustado
1,13,8,22,Enojado
1,13,8,23,Neutral
1,13,9,1,Neutral
1,13,9,2,Neutral
1,13,9,3,Neutral
1,13,9,4,Alegre
1,13,9,6,Neutral
1,13,9,7,Neutral
1,13,9,8,Neutral
1,13,9,9,Neutral
1,13,9,10,Enojado
1,13,9,11,Enojado
1,13,9,12,Asustado
1,13,9,13,Neutral
1,13,9,14,Enojado
1,13,9,15,Triste
1,13,10,1,Alegre
1,13,10,2,Enojado
1,13,10,3,Asustado
1,13,10,4,Enojado
1,13,10,5,Asustado
1,13,10,6,Enojado
1,13,10,7,Enojado
1,13,10,8,Enojado
1,13,10,9,Enojado
1,13,10,10,Tranquilo
1,13,10,11,Asustado
1,13,10,12,Enojado
1,13,10,13,Triste
1,13,10,14,Neutral
1,13,10,15,Alegre
1,13,10,16,Alegre
1,13,10,17,Alegre
1,13,11,1,Asustado
1,13,11,2,Triste
1,13,11,3,Neutral
1,13,11,4,Neutral
1,13,11,5,Neutral
1,13,11,6,Neutral
1,13,11,7,Neutral
1,13,11,8,Asustado
1,13,11,9,Triste
1,13,11,10,Neutral
1,13,11,11,Neutral
1,13,11,12,Alegre
1,13,11,13,Poderoso
1,13,12,1,Neutral
1,13,12,2,Asustado
1,13,12,3,Neutral
1,13,12,4,Asustado
1,13,12,5,Tranquilo
1,13,12,6,Triste
1,13,12,7,Triste
1,13,12,8,Triste
1,13,12,9,Neutral
1,13,12,10,Neutral
1,13,12,11,Neutral
1,13,12,12,Triste
1,13,12,13,Tranquilo
1,13,12,14,Neutral
1,13,12,15,Triste
1,13,12,16,Neutral
1,13,12,17,Enojado
1,13,13,1,Neutral
1,13,13,2,Asustado
1,13,13,3,Enojado
1,13,13,4,Alegre
1,13,13,6,Neutral
1,13,13,8,Asustado
1,14,1,1,Alegre
1,14,1,2,Neutral
1,14,1,3,Neutral
1,14,1,4,Neutral
1,14,1,5,Alegre
1,14,1,6,Neutral
1,14,1,7,Neutral
1,14,1,8,Asustado
1,14,1,9,Alegre
1,14,1,10,Neutral
1,14,1,11,Neutral
1,14,1,12,Neutral
1,14,1,13,Neutral
1,14,1,14,Asustado
1,14,1,15,Alegre
1,14,1,17,Asustado
1,14,1,18,Triste
1,14,2,1,Enojado
1,14,2,2,Asustado
1,14,2,3,Neutral
1,14,2,4,Asustado
1,14,2,5,Asustado
1,14,2,6,Tranquilo
1,14,2,7,Tranquilo
1,14,2,8,Neutral
1,14,2,9,Asustado
1,14,2,10,Enojado
1,14,2,11,Asustado
1,14,2,12,Enojado
1,14,2,13,Neutral
1,14,2,14,Alegre
1,14,3,1,Alegre
1,14,3,2,Alegre
1,14,3,3,Alegre
1,14,3,4,Neutral
1,14,3,5,Neutral
1,14,3,6,Neutral
1,14,3,8,Alegre
1,14,3,9,Enojado
1,14,4,1,Asustado
1,14,4,2,Asustado
1,14,4,3,Enojado
1,14,4,4,Enojado
1,14,4,5,Enojado
1,14,5,1,Neutral
1,14,5,2,Neutral
1,14,5,3,Enojado
1,14,5,4,Enojado
1,14,5,5,Enojado
1,14,5,6,Neutral
1,14,5,7,Neutral
1,14,5,8,Neutral
1,14,5,9,Neutral
1,14,5,10,Neutral
1,14,5,11,Alegre
1,14,5,12,Neutral
1,14,5,13,Neutral
1,14,5,14,Neutral
1,14,5,15,Neutral
1,14,5,16,Alegre
1,14,5,17,Poderoso
1,14,8,1,Triste
1,14,8,2,Poderoso
1,14,8,3,Alegre
1,14,8,5,Neutral
1,14,8,7,Neutral
1,14,8,8,Neutral
1,14,8,9,Neutral
1,14,8,10,Alegre
1,14,8,12,Alegre
1,14,8,13,Tranquilo
1,14,8,14,Neutral
1,14,8,16,Alegre
1,14,8,17,Asustado
1,14,8,18,Alegre
1,14,8,19,Alegre
1,14,8,21,Alegre
1,14,8,22,Alegre
1,14,9,1,Neutral
1,14,9,3,Alegre
1,14,9,4,Neutral
1,14,9,5,Neutral
1,14,9,6,Neutral
1,14,9,7,Asustado
1,14,9,8,Neutral
1,14,9,10,Neutral
1,14,10,1,Neutral
1,14,10,2,Neutral
1,14,10,3,Neutral
1,14,10,4,Neutral
1,14,10,5,Neutral
1,14,10,6,Neutral
1,14,10,7,Neutral
1,14,10,8,Neutral
1,14,10,9,Alegre
1,14,10,10,Neutral
1,14,10,11,Neutral
1,14,10,12,Asustado
1,14,10,13,Neutral
1,14,10,14,Asustado
1,14,11,1,Asustado
1,14,11,2,Neutral
1,14,11,3,Neutral
1,14,11,5,Neutral
1,14,11,6,Neutral
1,14,11,7,Alegre
1,14,11,9,Neutral
1,14,12,1,Neutral
1,14,12,2,Neutral
1,14,12,3,Alegre
1,14,12,4,Triste
1,14,12,5,Asustado
1,14,12,6,Tranquilo
1,14,12,7,Alegre
1,14,12,8,Alegre
1,14,12,9,Alegre
1,14,13,1,Neutral
1,14,13,2,Alegre
1,14,13,3,Alegre
1,14,13,4,Tranquilo
1,14,13,5,Tranquilo
1,14,13,6,Alegre
1,14,13,7,Alegre
1,14,14,1,Neutral
1,14,14,2,Alegre
1,14,14,3,Alegre
1,14,14,4,Asustado
1,14,14,5,Neutral
1,14,14,6,Alegre
1,14,14,7,Poderoso
1,14,14,8,Alegre
1,14,14,9,Neutral
1,14,14,10,Poderoso
1,14,14,11,Poderoso
1,14,14,12,Tranquilo
1,14,14,13,Poderoso
1,14,14,15,Neutral
1,14,15,1,Neutral
1,14,15,2,Enojado
1,14,15,3,Asustado
1,14,15,4,Neutral
1,14,15,5,Neutral
1,14,15,6,Neutral
1,14,15,7,Neutral
1,14,15,8,Tranquilo
1,14,15,10,Neutral
1,14,15,11,Asustado
1,14,15,12,Neutral
1,14,15,13,Neutral
1,14,15,14,Neutral
1,14,15,16,Neutral
1,14,16,1,Neutral
1,14,16,2,Neutral
1,14,16,3,Alegre
1,14,16,4,Alegre
1,14,16,5,Alegre
1,14,16,6,Alegre
1,14,16,7,Alegre
1,15,1,1,Neutral
1,15,1,2,Neutral
1,15,1,3,Neutral
1,15,1,4,Neutral
1,15,1,5,Neutral
1,15,1,6,Asustado
1,15,1,7,Neutral
1,15,1,8,Neutral
1,15,1,9,Neutral
1,15,6,1,Alegre
1,15,6,2,Alegre
1,15,6,3,Alegre
1,15,6,4,Tranquilo
1,15,6,5,Enojado
1,15,6,6,Alegre
1,15,6,8,Asustado
1,15,6,9,Enojado
1,15,6,10,Alegre
1,15,6,11,Enojado
1,15,6,12,Alegre
1,15,6,13,Tranquilo
1,15,6,14,Enojado
1,15,6,15,Alegre
1,15,6,16,Alegre
1,15,6,18,Alegre
1,15,6,19,Neutral
1,15,6,20,Neutral
1,15,6,21,Enojado
1,15,6,22,Neutral
1,15,6,23,Triste
1,15,6,24,Enojado
1,15,6,25,Enojado
1,15,6,26,Enojado
1,15,6,27,Alegre
1,15,7,1,Neutral
1,15,7,2,Asustado
1,15,7,3,Alegre
1,15,7,4,Asustado
1,15,7,5,Neutral
1,15,7,6,Neutral
1,15,7,7,Neutral
1,15,7,8,Asustado
1,15,7,9,Neutral
1,15,7,10,Alegre
1,15,9,1,Neutral
1,15,9,2,Alegre
1,15,9,3,Alegre
1,15,9,4,Alegre
1,15,9,5,Alegre
1,15,9,6,Alegre
1,15,9,7,Alegre
1,15,9,8,Neutral
1,15,9,9,Poderoso
1,15,9,11,Neutral
1,15,9,13,Enojado
1,15,10,1,Enojado
1,15,10,2,Neutral
1,15,10,3,Enojado
1,15,10,4,Neutral
1,15,10,5,Neutral
1,15,10,6,Neutral
1,15,10,7,Neutral
1,15,10,8,Neutral
1,15,10,9,Asustado
1,15,10,10,Neutral
1,15,12,1,Enojado
1,15,12,2,Poderoso
1,15,12,3,Poderoso
1,15,12,4,Triste
1,15,12,5,Poderoso
1,15,12,6,Alegre
1,15,12,8,Asustado
1,15,12,9,Poderoso
1,15,12,10,Poderoso
1,15,12,11,Alegre
1,15,12,12,Alegre
1,15,12,13,Asustado
1,15,12,14,Alegre
1,15,12,15,Alegre
1,15,12,16,Neutral
1,15,12,17,Neutral
1,15,12,18,Asustado
1,15,14,1,Neutral
1,15,14,2,Alegre
1,15,14,3,Neutral
1,15,14,4,Alegre
1,15,14,5,Neutral
1,15,14,6,Neutral
1,15,14,7,Neutral
1,15,14,8,Enojado
1,15,14,9,Neutral
1,16,1,1,Enojado
1,16,1,3,Neutral
1,16,1,5,Alegre
1,16,1,7,Neutral
1,16,1,8,Tranquilo
1,16,1,9,Neutral
1,16,1,10,Neutral
1,16,1,11,Neutral
1,16,1,12,Neutral
1,16,1,13,Neutral
1,16,1,14,Enojado
1,16,3,1,Neutral
1,16,3,2,Poderoso
1,16,3,3,Asustado
1,16,3,4,Neutral
1,16,3,5,Asustado
1,16,3,6,Neutral
1,16,3,7,Neutral
1,16,3,8,Neutral
1,16,3,9,Neutral
1,16,3,11,Neutral
1,16,3,12,Alegre
1,16,3,13,Neutral
1,16,3,14,Asustado
1,16,3,15,Neutral
1,16,3,16,Neutral
1,16,3,17,Neutral
1,16,3,18,Poderoso
1,16,4,2,Enojado
1,16,4,3,Neutral
1,16,4,4,Neutral
1,16,4,6,Neutral
1,16,4,7,Neutral
1,16,4,8,Neutral
1,16,4,9,Enojado
1,16,4,10,Neutral
1,16,4,11,Enojado
1,16,4,12,Neutral
1,16,4,13,Neutral
1,16,4,14,Neutral
1,16,6,1,Triste
1,16,6,2,Neutral
1,16,6,3,Neutral
1,16,6,4,Poderoso
1,16,6,5,Alegre
1,16,6,6,Neutral
1,16,6,8,Asustado
1,16,6,9,Asustado
1,16,6,10,Neutral
1,16,6,11,Enojado
1,16,6,12,Neutral
1,16,6,13,Neutral
1,16,6,14,Neutral
1,16,6,15,Neutral
1,16,6,17,Neutral
1,16,6,19,Alegre
1,16,7,1,Neutral
1,16,7,2,Neutral
1,16,7,3,Neutral
1,16,7,4,Triste
1,16,7,5,Neutral
1,16,7,6,Triste
1,16,7,7,Asustado
1,16,7,8,Neutral
1,16,8,1,Asustado
1,16,8,3,Neutral
1,16,8,4,Asustado
1,16,8,5,Neutral
1,16,8,6,Alegre
1,16,11,1,Neutral
1,16,11,2,Neutral
1,16,11,3,Alegre
1,16,11,5,Alegre
1,16,11,6,Neutral
1,16,11,8,Triste
1,16,11,9,Neutral
1,16,11,10,Neutral
1,16,11,11,Neutral
1,16,11,12,Neutral
1,16,11,13,Asustado
1,16,11,14,Neutral
1,16,12,1,Alegre
1,16,12,2,Neutral
1,16,12,4,Neutral
1,16,12,6,Enojado
1,16,12,7,Neutral
1,16,12,8,Neutral
1,16,12,9,Neutral
1,16,12,10,Enojado
1,16,12,11,Neutral
1,16,12,13,Asustado
1,16,12,15,Asustado
1,16,13,1,Asustado
1,16,13,2,Neutral
1,16,13,3,Asustado
1,16,13,4,Alegre
1,16,13,5,Asustado
1,16,13,6,Neutral
1,16,13,8,Neutral
1,16,13,9,Neutral
1,16,13,10,Neutral
1,16,13,11,Neutral
1,16,13,12,Neutral
1,16,13,14,Neutral
1,16,13,15,Enojado
1,16,13,17,Neutral
1,16,14,1,Neutral
1,16,14,2,Neutral
1,16,14,3,Neutral
1,16,14,4,Neutral
1,16,14,5,Neutral
1,16,14,6,Neutral
1,16,14,7,Neutral
1,16,14,8,Neutral
1,16,14,9,Alegre
1,16,14,10,Neutral
1,16,14,11,Neutral
1,16,14,12,Neutral
1,16,14,13,Neutral
1,16,15,1,Neutral
1,16,15,2,Neutral
1,16,15,3,Enojado
1,16,15,4,Tranquilo
1,16,15,6,Asustado
1,16,15,7,Tranquilo
1,16,15,8,Tranquilo
1,16,15,9,Tranquilo
1,16,15,10,Triste
1,16,15,11,Neutral
1,16,15,12,Enojado
1,16,15,13,Triste
1,16,15,14,Triste
1,16,15,15,Triste
1,16,15,16,Triste
1,16,15,17,Poderoso
1,16,15,18,Tranquilo
1,16,15,19,Neutral
1,16,15,20,Alegre
1,16,15,21,Triste
1,16,15,22,Tranquilo
1,16,15,23,Neutral
1,16,15,25,Neutral
1,16,15,27,Asustado
1,16,15,29,Neutral
1,16,16,1,Neutral
1,16,16,2,Asustado
1,16,16,4,Asustado
1,16,16,6,Alegre
1,16,16,7,Neutral
1,17,2,1,Tranquilo
1,17,2,2,Neutral
1,17,2,3,Asustado
1,17,2,4,Neutral
1,17,2,5,Asustado
1,17,2,6,Enojado
1,17,2,7,Neutral
1,17,2,8,Asustado
1,17,2,9,Alegre
1,17,2,10,Poderoso
1,17,2,12,Neutral
1,17,2,13,Neutral
1,17,2,14,Alegre
1,17,2,15,Neutral
1,17,2,16,Neutral
1,17,2,17,Neutral
1,17,2,18,Asustado
1,17,2,20,Neutral
1,17,2,22,Neutral
1,17,2,23,Asustado
1,17,2,24,Neutral
1,17,2,25,Asustado
1,17,2,26,Poderoso
1,17,3,1,Neutral
1,17,3,3,Neutral
1,17,3,4,Triste
1,17,3,5,Neutral
1,17,3,6,Tranquilo
1,17,3,7,Alegre
1,17,3,8,Alegre
1,17,3,10,Alegre
1,17,3,11,Asustado
1,17,3,12,Neutral
1,17,3,13,Neutral
1,17,3,14,Neutral
1,17,4,1,Neutral
1,17,4,2,Neutral
1,17,4,3,Alegre
1,17,4,4,Asustado
1,17,4,5,Neutral
1,17,4,6,Neutral
1,17,4,8,Alegre
1,17,4,10,Asustado
1,17,4,11,Neutral
1,17,4,12,Neutral
1,17,4,13,Neutral
1,17,4,15,Neutral
1,17,4,17,Neutral
1,17,4,18,Neutral
1,17,4,19,Neutral
1,17,4,21,Enojado
1,17,4,22,Neutral
1,17,4,23,Neutral
1,17,4,24,Alegre
1,17,4,25,Alegre
1,17,4,27,Neutral
1,17,5,1,Neutral
1,17,5,2,Neutral
1,17,5,3,Neutral
1,17,5,4,Asustado
1,17,5,5,Neutral
1,17,5,6,Neutral
1,17,5,7,Neutral
1,17,5,8,Asustado
1,17,5,9,Tranquilo
1,17,5,11,Neutral
1,17,5,12,Neutral
1,17,5,13,Neutral
1,17,7,1,Asustado
1,17,7,3,Neutral
1,17,7,4,Alegre
1,17,7,6,Neutral
1,17,7,8,Neutral
1,17,7,10,Asustado
1,17,7,11,Asustado
1,17,7,12,Asustado
1,17,7,13,Asustado
1,17,7,14,Neutral
1,17,7,15,Asustado
1,17,7,16,Neutral
1,17,7,17,Alegre
1,17,7,18,Neutral
1,17,7,19,Neutral
1,17,7,20,Neutral
1,17,7,22,Neutral
1,17,7,23,Alegre
1,17,7,24,Neutral
1,17,7,25,Neutral
1,17,7,26,Triste
1,17,7,27,Poderoso
1,17,7,28,Neutral
1,17,7,29,Triste
1,17,9,1,Neutral
1,17,9,2,Neutral
1,17,9,3,Asustado
1,17,9,4,Enojado
1,17,9,5,Asustado
1,17,9,6,Tranquilo
1,17,9,7,Neutral
1,17,9,8,Asustado
1,17,10,1,Asustado
1,17,10,2,Neutral
1,17,10,3,Triste
1,17,10,4,Neutral
1,17,10,5,Neutral
1,17,10,7,Neutral
1,17,10,8,Neutral
1,17,10,9,Alegre
1,17,10,10,Neutral
1,17,10,11,Neutral
1,17,10,12,Neutral
1,17,11,1,Asustado
1,17,11,3,Enojado
1,17,11,4,Asustado
1,17,11,5,Neutral
1,17,11,7,Asustado
1,17,11,8,Asustado
1,17,11,10,Enojado
1,17,11,11,Asustado
1,17,11,13,Neutral
1,17,11,15,Alegre
1,17,11,16,Neutral
1,17,11,17,Neutral
1,17,11,18,Neutral
1,17,11,19,Neutral
1,17,11,20,Neutral
1,17,11,21,Neutral
1,17,11,22,Neutral
1,17,12,1,Neutral
1,17,12,2,Asustado
1,17,12,4,Asustado
1,17,12,5,Triste
1,17,12,6,Asustado
1,17,12,7,Triste
1,17,12,8,Asustado
1,17,12,10,Triste
1,17,12,11,Enojado
1,17,12,12,Triste
1,17,12,13,Triste
1,17,12,14,Alegre
1,17,12,15,Asustado
1,17,12,16,Asustado
1,17,12,17,Asustado
1,17,12,18,Enojado
1,17,12,19,Triste
1,17,12,21,Tranquilo
1,17,12,22,Tranquilo
1,17,12,24,Triste
1,17,12,25,Asustado
1,17,12,27,Asustado
1,17,12,28,Asustado
1,17,13,1,Alegre
1,17,13,3,Poderoso
1,17,13,4,Asustado
1,17,13,5,Asustado
1,17,13,6,Neutral
1,17,13,8,Alegre
1,17,13,9,Triste
1,17,13,10,Asustado
1,17,13,11,Alegre
1,17,13,13,Alegre
1,17,13,14,Poderoso
1,17,14,1,Alegre
1,17,14,2,Neutral
1,17,14,3,Alegre
1,17,14,5,Alegre
1,17,14,7,Enojado
1,17,14,9,Alegre
1,17,14,10,Alegre
1,17,14,12,Tranquilo
1,17,14,13,Alegre
1,18,3,1,Neutral
1,18,3,2,Neutral
1,18,3,3,Neutral
1,18,3,4,Enojado
1,18,3,5,Enojado
1,18,3,6,Neutral
1,18,3,7,Neutral
1,18,3,9,Neutral
1,18,3,11,Enojado
1,18,5,1,Alegre
1,18,5,2,Neutral
1,18,5,4,Neutral
1,18,5,6,Alegre
1,18,5,7,Neutral
1,18,5,8,Alegre
1,18,5,9,Neutral
1,18,5,10,Alegre
1,18,5,11,Alegre
1,18,5,12,Alegre
1,18,5,13,Alegre
1,18,5,14,Neutral
1,18,5,15,Neutral
1,18,5,17,Alegre
1,18,5,18,Neutral
1,18,5,19,Neutral
1,18,5,20,Neutral
1,18,5,21,Neutral
1,18,5,22,Neutral
1,18,6,1,Neutral
1,18,6,2,Alegre
1,18,6,3,Alegre
1,18,6,4,Neutral
1,18,6,5,Alegre
1,18,6,6,Alegre
1,18,6,7,Neutral
1,18,6,8,Alegre
1,18,6,9,Enojado
1,18,6,10,Neutral
1,18,8,1,Neutral
1,18,8,3,Neutral
1,18,8,4,Triste
1,18,8,5,Neutral
1,18,8,6,Neutral
1,18,8,8,Alegre
1,18,8,10,Neutral
1,18,8,11,Neutral
1,18,8,13,Alegre
1,18,8,15,Poderoso
1,18,8,16,Alegre
1,18,8,17,Neutral
1,19,2,1,Neutral
1,19,2,2,Alegre
1,19,2,3,Alegre
1,19,2,4,Alegre
1,19,2,5,Neutral
1,19,2,6,Alegre
1,19,2,7,Neutral
1,19,2,8,Neutral
1,19,2,9,Neutral
1,19,2,10,Poderoso
1,19,2,11,Alegre
1,19,4,1,Enojado
1,19,4,2,Neutral
1,19,4,3,Neutral
1,19,4,4,Neutral
1,19,4,5,Neutral
1,19,4,6,Neutral
1,19,4,7,Neutral
1,19,4,8,Neutral
1,19,4,9,Neutral
1,19,4,10,Neutral
1,19,4,11,Neutral
1,19,8,1,Neutral
1,19,8,2,Neutral
1,19,8,3,Triste
1,19,8,4,Neutral
1,19,8,5,Asustado
1,19,8,6,Neutral
1,19,8,7,Asustado
1,19,8,9,Neutral
1,19,8,10,Neutral
1,19,8,11,Asustado
1,19,8,12,Neutral
1,19,8,13,Neutral
1,19,9,1,Neutral
1,19,9,2,Neutral
1,19,9,3,Neutral
1,19,9,4,Neutral
1,19,9,5,Triste
1,19,9,6,Alegre
1,19,9,7,Neutral
1,19,9,8,Neutral
